['28', '1662', 'Friday', '3422349381', '1', 'SPORTING GOODS', '5116']
['28', '132572', 'Friday', '1070080727', '1', 'IMPULSE MERCHANDISE', '115']
['28', '132655', 'Friday', '4011', '1', 'PRODUCE', '5501']
['28', '132655', 'Friday', '7650137520', '1', 'SPORTING GOODS', '5113']
['28', '132655', 'Friday', '4145710898', '1', 'PERSONAL CARE', '5112']
['28', '132655', 'Friday', '2074806282', '1', 'PERSONAL CARE', '5109']
['28', '132655', 'Friday', '7650137639', '1', 'SPORTING GOODS', '5106']
['28', '132655', 'Friday', '68113102597', '1', 'BEAUTY', '4010']
['28', '132655', 'Friday', '68113107862', '2', 'BAKERY', '5017']
['28', '132835', 'Friday', '74623901005', '1', 'SPORTING GOODS', '717']
['28', '132835', 'Friday', '4506310247', '1', 'SPORTING GOODS', '718']
['28', '132835', 'Friday', '4770814064', '1', 'SPORTING GOODS', '610']
['28', '132835', 'Friday', '3278400733', '1', 'SPORTING GOODS', '202']
['28', '132923', 'Friday', '2200001542', '1', 'IMPULSE MERCHANDISE', '135']
['28', '132923', 'Friday', '2200000317', '1', 'IMPULSE MERCHANDISE', '135']
['28', '132923', 'Friday', '7650138480', '2', 'SPORTING GOODS', '5117']
['28', '132923', 'Friday', '3422341282', '1', 'SPORTING GOODS', '5117']
['28', '133285', 'Friday', '7650138999', '1', 'SPORTING GOODS', '5113']
['28', '133285', 'Friday', '980080005', '2', 'IMPULSE MERCHANDISE', '611']
['28', '133285', 'Friday', '7069356095', '1', 'HOME MANAGEMENT', '8442']
['28', '133285', 'Friday', '5150021019', '1', 'IMPULSE MERCHANDISE', '805']
['28', '133285', 'Friday', '3400012412', '1', 'IMPULSE MERCHANDISE', '801']
['28', '133285', 'Friday', '1254600606', '1', 'IMPULSE MERCHANDISE', '135']
['28', '133400', 'Friday', '7650138008', '1', 'SPORTING GOODS', '5105']
['28', '133400', 'Friday', '5200012251', '1', 'DSD GROCERY', '4607']
['28', '133400', 'Friday', '5200012196', '1', 'DSD GROCERY', '4607']
['28', '133400', 'Friday', '2238401530', '2', 'PAINT AND ACCESSORIES', '3565']
['28', '133417', 'Friday', '4506310314', '1', 'SPORTING GOODS', '718']
['28', '133417', 'Friday', '4317175156', '1', 'SPORTING GOODS', '3332']
['28', '133417', 'Friday', '4770800192', '1', 'SPORTING GOODS', '602']
['28', '133417', 'Friday', '2202156680', '1', 'SPORTING GOODS', '513']
['28', '133417', 'Friday', '4000000431', '1', 'IMPULSE MERCHANDISE', '115']
['28', '133417', 'Friday', '4000042431', '2', 'IMPULSE MERCHANDISE', '100']
['28', '133417', 'Friday', '8394105797', '1', 'SPORTING GOODS', '736']
['28', '133731', 'Friday', '71441518860', '1', 'IMPULSE MERCHANDISE', '8199']
['28', '133731', 'Friday', '61884220350', '1', 'SPORTING GOODS', '5104']
['28', '133731', 'Friday', '4127197110', '1', 'FROZEN FOODS', '9100']
['28', '133731', 'Friday', '60538862097', '1', 'FINANCIAL SERVICES', '0']
['28', '133731', 'Friday', '88528903517', '1', 'PETS AND SUPPLIES', '3644']
['28', '133731', 'Friday', '4127197110', '1', 'FROZEN FOODS', '9100']
['28', '133731', 'Friday', '7965603178', '1', 'BEAUTY', '6080']
['28', '133731', 'Friday', '4650071037', '1', 'PERSONAL CARE', '9106']
['28', '133853', 'Friday', '7316199102', '1', 'BATH AND SHOWER', '4907']
['28', '133853', 'Friday', '3700007133', '1', 'PERSONAL CARE', '5050']
['28', '133853', 'Friday', '7650109773', '2', 'SPORTING GOODS', '5805']
['28', '133853', 'Friday', '76668696859', '1', 'BEDDING', '8203']
['28', '133853', 'Friday', '73573275276', '1', 'BATH AND SHOWER', '1426']
['28', '133853', 'Friday', '7940045387', '1', 'PERSONAL CARE', '5017']
['28', '133853', 'Friday', '2569590183', '1', 'BEDDING', '6007']
['28', '133853', 'Friday', '2569504310', '1', 'BEDDING', '6004']
['28', '133853', 'Friday', '2569504310', '1', 'BEDDING', '6004']
['28', '133853', 'Friday', '82506302901', '1', 'BATH AND SHOWER', '1500']
['28', '133853', 'Friday', '88181390023', '1', 'BATH AND SHOWER', '1084']
['28', '133853', 'Friday', '3700007129', '1', 'PERSONAL CARE', '5050']
['28', '133853', 'Friday', '3408667026', '1', 'BEDDING', '9974']
['28', '133853', 'Friday', '3408663825', '1', 'BEDDING', '6015']
['28', '133853', 'Friday', '7825731869', '1', 'SPORTING GOODS', '5805']
['28', '133853', 'Friday', '980012301', '2', 'IMPULSE MERCHANDISE', '115']
['28', '133853', 'Friday', '7316199103', '1', 'BATH AND SHOWER', '4907']
['28', '133853', 'Friday', '3408663825', '1', 'BEDDING', '6015']
['28', '133853', 'Friday', '1200000159', '1', 'DSD GROCERY', '9211']
['28', '133853', 'Friday', '87082600240', '1', 'BEDDING', '6500']
['28', '133853', 'Friday', '61126981899', '1', 'DSD GROCERY', '3467']
['28', '133853', 'Friday', '88181390034', '1', 'BATH AND SHOWER', '1084']
['28', '133853', 'Friday', '7825730404', '1', 'SPORTING GOODS', '5805']
['28', '133853', 'Friday', '73573286932', '1', 'BATH AND SHOWER', '1426']
['28', '134080', 'Friday', '2620011700', '2', 'IMPULSE MERCHANDISE', '601']
['28', '134080', 'Friday', '61884221891', '1', 'SPORTING GOODS', '5104']
['28', '134080', 'Friday', '1200001275', '1', 'DSD GROCERY', '3054']
['28', '134080', 'Friday', '7097047123', '1', 'CANDY, TOBACCO, COOKIES', '707']
['28', '134080', 'Friday', '1200000159', '1', 'DSD GROCERY', '9211']
['28', '134080', 'Friday', '84943400149', '1', 'COOK AND DINE', '905']
['28', '134542', 'Friday', '1480064657', '1', 'DSD GROCERY', '4644']
['28', '134542', 'Friday', '4450033905', '1', 'PRE PACKED DELI', '7252']
['28', '134542', 'Friday', '7650109772', '1', 'SPORTING GOODS', '5805']
['28', '134542', 'Friday', '60538871461', '1', 'DAIRY', '9101']
['28', '134542', 'Friday', '7680851558', '2', 'GROCERY DRY GOODS', '3943']
['28', '134542', 'Friday', '7874242963', '-1', 'DSD GROCERY', '3301']
['28', '134542', 'Friday', '7874242963', '1', 'DSD GROCERY', '3301']
['28', '134542', 'Friday', '3545777001', '1', 'GROCERY DRY GOODS', '3952']
['28', '134542', 'Friday', '2430004331', '1', 'COMM BREAD', '3709']
['28', '134542', 'Friday', '3000005040', '1', 'GROCERY DRY GOODS', '4102']
['28', '134542', 'Friday', '7104113636', '1', 'DSD GROCERY', '4754']
['28', '134542', 'Friday', '7870080237', '1', 'COMM BREAD', '3702']
['28', '134542', 'Friday', '7651500330', '1', 'COMM BREAD', '3705']
['28', '134542', 'Friday', '7080004118', '1', 'PRE PACKED DELI', '7202']
['28', '134787', 'Friday', '83972401121', '1', 'HARDWARE', '9802']
['28', '134787', 'Friday', '7825731871', '1', 'SPORTING GOODS', '5816']
['28', '135032', 'Friday', '85303000210', '1', 'PHARMACY OTC', '4079']
['28', '135032', 'Friday', '68113109707', '1', 'SHOES', '1910']
['28', '135032', 'Friday', '3422349243', '1', 'SPORTING GOODS', '5114']
['28', '135032', 'Friday', '1254600638', '1', 'IMPULSE MERCHANDISE', '135']
['28', '136107', 'Friday', '80276307121', '1', 'DSD GROCERY', '4677']
['28', '136107', 'Friday', '72864925692', '1', 'SPORTING GOODS', '5004']
['28', '136107', 'Friday', '1600045064', '1', 'GROCERY DRY GOODS', '3554']
['28', '136107', 'Friday', '1600043004', '1', 'GROCERY DRY GOODS', '3554']
['28', '136107', 'Friday', '1862703001', '1', 'GROCERY DRY GOODS', '3551']
['28', '136107', 'Friday', '60069900216', '1', 'GROCERY DRY GOODS', '4504']
['28', '136107', 'Friday', '4400088211', '1', 'DSD GROCERY', '3870']
['28', '136107', 'Friday', '1404532418', '1', 'SPORTING GOODS', '5037']
['28', '136107', 'Friday', '7102230826', '1', 'DSD GROCERY', '4671']
['28', '136153', 'Friday', '1142394087', '1', 'SPORTING GOODS', '5092']
['28', '136153', 'Friday', '1142394079', '1', 'SPORTING GOODS', '5092']
['28', '136153', 'Friday', '4288741920', '1', 'HOUSEHOLD CHEMICALS/SUPP', '9101']
['28', '136153', 'Friday', '7757805544', '1', 'HARDWARE', '5704']
['28', '136188', 'Friday', '4338826096', '2', 'SPORTING GOODS', '269']
['28', '136414', 'Friday', '2049503581', '1', 'SPORTING GOODS', '3260']
['28', '136414', 'Friday', '2863262283', '1', 'SPORTING GOODS', '502']
['28', '136414', 'Friday', '4770805679', '1', 'SPORTING GOODS', '607']
['28', '136414', 'Friday', '5187555037', '1', 'SPORTING GOODS', '3260']
['28', '136414', 'Friday', '2267719401', '2', 'SPORTING GOODS', '3258']
['28', '136414', 'Friday', '2267700869', '1', 'SPORTING GOODS', '10']
['28', '136414', 'Friday', '2055406783', '1', 'SPORTING GOODS', '3258']
['28', '136414', 'Friday', '5187555125', '2', 'SPORTING GOODS', '3260']
['28', '136414', 'Friday', '4000000432', '1', 'IMPULSE MERCHANDISE', '115']
['28', '136414', 'Friday', '3877503132', '1', 'SPORTING GOODS', '731']
['28', '136414', 'Friday', '2055405400', '1', 'SPORTING GOODS', '3258']
['28', '136414', 'Friday', '2267719411', '2', 'SPORTING GOODS', '3258']
['28', '136431', 'Friday', '3877503117', '1', 'SPORTING GOODS', '731']
['28', '136431', 'Friday', '4770861513', '1', 'SPORTING GOODS', '607']
['28', '136431', 'Friday', '4770870520', '1', 'SPORTING GOODS', '715']
['28', '136431', 'Friday', '75606305810', '1', 'PHARMACY OTC', '1559']
['28', '137130', 'Saturday', '7707103549', '1', 'SPORTING GOODS', '5111']
['28', '137130', 'Saturday', '4506337955', '1', 'SPORTING GOODS', '718']
['28', '137130', 'Saturday', '4770805680', '1', 'SPORTING GOODS', '607']
['28', '137130', 'Saturday', '2055403165', '1', 'SPORTING GOODS', '3258']
['28', '137130', 'Saturday', '2055406779', '1', 'SPORTING GOODS', '3258']
['28', '137130', 'Saturday', '1142383801', '1', 'SPORTING GOODS', '5092']
['28', '137130', 'Saturday', '2863262277', '1', 'SPORTING GOODS', '502']
['28', '137130', 'Saturday', '8394105824', '1', 'SPORTING GOODS', '701']
['28', '137130', 'Saturday', '3207', '1', 'FROZEN FOODS', '9100']
['28', '137130', 'Saturday', '7800008240', '1', 'DSD GROCERY', '9548']
['28', '137130', 'Saturday', '1200013027', '3', 'DSD GROCERY', '9547']
['28', '137130', 'Saturday', '4338812810', '1', 'SPORTING GOODS', '402']
['28', '137130', 'Saturday', '2055401961', '1', 'SPORTING GOODS', '3258']
['28', '137361', 'Saturday', '3408663825', '1', 'BEDDING', '6015']
['28', '137361', 'Saturday', '3408663825', '1', 'BEDDING', '6015']
['28', '137361', 'Saturday', '88546810016', '1', 'SPORTING GOODS', '5802']
['28', '137361', 'Saturday', '88546810016', '1', 'SPORTING GOODS', '5802']
['28', '137361', 'Saturday', '2200001039', '1', 'IMPULSE MERCHANDISE', '135']
['28', '137361', 'Saturday', '4110070734', '1', 'BEAUTY', '6080']
['28', '137564', 'Saturday', '7650138009', '1', 'SPORTING GOODS', '5113']
['28', '137564', 'Saturday', '7560960147', '1', 'BEAUTY', '4503']
['28', '137564', 'Saturday', '7169122254', '1', 'HOME MANAGEMENT', '8905']
['28', '137748', 'Saturday', '61884221889', '1', 'SPORTING GOODS', '5104']
['28', '137748', 'Saturday', '67571651487', '1', 'BEDDING', '8011']
['28', '137748', 'Saturday', '84738109880', '2', 'SPORTING GOODS', '5048']
['28', '137807', 'Saturday', '4110070400', '1', 'BEAUTY', '6080']
['28', '137807', 'Saturday', '4127197110', '1', 'FROZEN FOODS', '9100']
['28', '137807', 'Saturday', '4900003165', '1', 'DSD GROCERY', '9205']
['28', '137807', 'Saturday', '78616211000', '2', 'DSD GROCERY', '3006']
['28', '137807', 'Saturday', '7650111212', '2', 'SPORTING GOODS', '5048']
['28', '137807', 'Saturday', '88678300160', '1', 'SPORTING GOODS', '5050']
['28', '137934', 'Saturday', '61884221867', '1', 'SPORTING GOODS', '5018']
['28', '137934', 'Saturday', '7825731254', '1', 'TOYS', '4520']
['28', '138575', 'Saturday', '8972603325', '1', 'SPORTING GOODS', '610']
['28', '138575', 'Saturday', '3278457343', '2', 'SPORTING GOODS', '302']
['28', '138575', 'Saturday', '75198100639', '1', 'SPORTING GOODS', '3205']
['28', '138575', 'Saturday', '4770811853', '1', 'SPORTING GOODS', '607']
['28', '138575', 'Saturday', '3877503130', '1', 'SPORTING GOODS', '731']
['28', '138782', 'Saturday', '7919123110', '1', 'AUTOMOTIVE', '103']
['28', '138782', 'Saturday', '4120567734', '1', 'SPORTING GOODS', '5023']
['28', '138969', 'Saturday', '84101516021', '1', 'SPORTING GOODS', '5048']
['28', '138969', 'Saturday', '84101516021', '1', 'SPORTING GOODS', '5048']
['28', '138969', 'Saturday', '2560000969', '1', 'IMPULSE MERCHANDISE', '611']
['28', '138969', 'Saturday', '3422345690', '1', 'SPORTING GOODS', '5113']
['28', '139060', 'Saturday', '1111121648', '1', 'PERSONAL CARE', '3181']
['28', '139060', 'Saturday', '4048', '1', 'PRODUCE', '901']
['28', '139060', 'Saturday', '75322200110', '1', 'FROZEN FOODS', '9100']
['28', '139060', 'Saturday', '7208000260', '2', 'DSD GROCERY', '3651']
['28', '139060', 'Saturday', '7650137520', '1', 'SPORTING GOODS', '5113']
['28', '139309', 'Saturday', '7825731538', '1', 'SPORTING GOODS', '5805']
['28', '139309', 'Saturday', '4393574642', '1', 'SLEEPWEAR/FOUNDATIONS', '2100']
['28', '139309', 'Saturday', '1112010836', '1', 'HOME MANAGEMENT', '1167']
['28', '139309', 'Saturday', '7650116012', '1', 'SPORTING GOODS', '5702']
['28', '139309', 'Saturday', '4133366516', '2', 'IMPULSE MERCHANDISE', '915']
['28', '139309', 'Saturday', '7316101398', '1', 'BATH AND SHOWER', '4904']
['28', '139309', 'Saturday', '74412086292', '1', 'OFFICE SUPPLIES', '4443']
['28', '139309', 'Saturday', '2840042073', '1', 'IMPULSE MERCHANDISE', '808']
['28', '139309', 'Saturday', '7650192877', '1', 'SPORTING GOODS', '5003']
['28', '139309', 'Saturday', '2100002649', '1', 'GROCERY DRY GOODS', '2451']
['28', '139309', 'Saturday', '4310059037', '1', 'OFFICE SUPPLIES', '4416']
['28', '139355', 'Saturday', '3470704724', '1', 'ELECTRONICS', '3215']
['28', '139355', 'Saturday', '2500004766', '1', 'DAIRY', '1407']
['28', '139355', 'Saturday', '84101516022', '1', 'SPORTING GOODS', '5048']
['28', '139355', 'Saturday', '84101516022', '1', 'SPORTING GOODS', '5048']
['28', '139377', 'Saturday', '4900005010', '1', 'DSD GROCERY', '9570']
['28', '139377', 'Saturday', '20154500000', '1', 'SERVICE DELI', '8001']
['28', '139377', 'Saturday', '7874298393', '1', 'BAKERY', '5024']
['28', '139377', 'Saturday', '4000042431', '1', 'IMPULSE MERCHANDISE', '100']
['28', '139377', 'Saturday', '4770861510', '1', 'SPORTING GOODS', '608']
['28', '139377', 'Saturday', '4338833916', '1', 'SPORTING GOODS', '302']
['28', '139377', 'Saturday', '4506340976', '1', 'SPORTING GOODS', '718']
['28', '139377', 'Saturday', '4900004784', '1', 'DSD GROCERY', '10']
['28', '139989', 'Saturday', '88678300195', '2', 'SPORTING GOODS', '5048']
['28', '139989', 'Saturday', '84101516021', '1', 'SPORTING GOODS', '5048']
['28', '140026', 'Saturday', '4900000044', '1', 'DSD GROCERY', '9546']
['28', '140026', 'Saturday', '2429193683', '1', 'JEWELRY AND SUNGLASSES', '4897']
['28', '140026', 'Saturday', '3422343291', '1', 'SPORTING GOODS', '5105']
['28', '140026', 'Saturday', '88678300207', '1', 'SPORTING GOODS', '5047']
['28', '140182', 'Saturday', '66572107022', '1', 'BATH AND SHOWER', '1500']
['28', '140182', 'Saturday', '66572108593', '1', 'BATH AND SHOWER', '1505']
['28', '140182', 'Saturday', '66572108581', '1', 'BATH AND SHOWER', '1505']
['28', '140182', 'Saturday', '3422342184', '1', 'SPORTING GOODS', '5117']
['28', '140397', 'Saturday', '7650138407', '1', 'SPORTING GOODS', '5102']
['28', '140397', 'Saturday', '60538816330', '1', 'SHOES', '8975']
['28', '140397', 'Saturday', '2096860766', '1', 'SPORTING GOODS', '5089']
['28', '140397', 'Saturday', '88784991649', '1', 'SHOES', '4857']
['28', '140397', 'Saturday', '2096859845', '1', 'SPORTING GOODS', '5083']
['28', '140397', 'Saturday', '2096859841', '1', 'SPORTING GOODS', '5083']
['28', '140397', 'Saturday', '1292629894', '1', 'SHOES', '8967']
['28', '140742', 'Saturday', '7650138336', '1', 'SPORTING GOODS', '5115']
['28', '140870', 'Saturday', '4470002454', '3', 'PRE PACKED DELI', '7651']
['28', '140870', 'Saturday', '4470002454', '1', 'PRE PACKED DELI', '7651']
['28', '140870', 'Saturday', '88678300195', '1', 'SPORTING GOODS', '5048']
['28', '140870', 'Saturday', '2900001671', '1', 'DSD GROCERY', '3561']
['28', '140870', 'Saturday', '68113178113', '1', 'DSD GROCERY', '9214']
['28', '140870', 'Saturday', '3400000843', '1', 'IMPULSE MERCHANDISE', '135']
['28', '140870', 'Saturday', '7650137652', '1', 'SPORTING GOODS', '5113']
['28', '140870', 'Saturday', '84101516011', '1', 'SPORTING GOODS', '5048']
['28', '140870', 'Saturday', '7874204025', '1', 'HOUSEHOLD PAPER GOODS', '1008']
['28', '140870', 'Saturday', '8378322200', '1', 'LIQUOR,WINE,BEER', '1101']
['28', '140870', 'Saturday', '68113107084', '1', 'BEAUTY', '4640']
['28', '140870', 'Saturday', '7050102524', '1', 'BEAUTY', '4500']
['28', '141234', 'Saturday', '7154904356', '1', 'LAWN AND GARDEN', '5215']
['28', '141234', 'Saturday', '7154904308', '1', 'LAWN AND GARDEN', '5221']
['28', '141234', 'Saturday', '1257519770', '1', 'PETS AND SUPPLIES', '3604']
['28', '141234', 'Saturday', '87040200043', '1', 'PERSONAL CARE', '5103']
['28', '141234', 'Saturday', '60538816171', '1', 'SHOES', '4832']
['28', '141234', 'Saturday', '60538816172', '1', 'SHOES', '4832']
['28', '141234', 'Saturday', '8087817580', '1', 'PERSONAL CARE', '5040']
['28', '141234', 'Saturday', '4145727255', '1', 'PERSONAL CARE', '5112']
['28', '141234', 'Saturday', '30088117312', '2', 'PHARMACY OTC', '2122']
['28', '141234', 'Saturday', '7940051180', '1', 'PERSONAL CARE', '5']
['28', '141234', 'Saturday', '3700018229', '1', 'PERSONAL CARE', '203']
['28', '141234', 'Saturday', '3700042431', '1', 'PERSONAL CARE', '3164']
['28', '141234', 'Saturday', '7940083280', '1', 'PERSONAL CARE', '5009']
['28', '141234', 'Saturday', '7650134654', '1', 'SPORTING GOODS', '5110']
['28', '141299', 'Saturday', '7650193225', '-1', 'SPORTING GOODS', '5007']
['28', '141299', 'Saturday', '7650193225', '1', 'SPORTING GOODS', '5007']
['28', '141299', 'Saturday', '2096855070', '1', 'SPORTING GOODS', '5007']
['28', '141299', 'Saturday', '3579442400', '1', 'SPORTING GOODS', '5300']
['28', '141299', 'Saturday', '3800084484', '1', 'DSD GROCERY', '3353']
['28', '141299', 'Saturday', '7874222916', '1', 'GROCERY DRY GOODS', '3557']
['28', '141299', 'Saturday', '4400003113', '1', 'DSD GROCERY', '3717']
['28', '141299', 'Saturday', '60538818763', '1', 'DSD GROCERY', '3862']
['28', '141299', 'Saturday', '1600018910', '1', 'DSD GROCERY', '4659']
['28', '141299', 'Saturday', '7874208499', '1', 'GROCERY DRY GOODS', '3554']
['28', '141299', 'Saturday', '1142394098', '1', 'SPORTING GOODS', '5092']
['28', '141299', 'Saturday', '4300002825', '1', 'DSD GROCERY', '4624']
['28', '141299', 'Saturday', '4422401280', '1', 'PHARMACY OTC', '3512']
['28', '141299', 'Saturday', '81271301903', '4', 'SPORTING GOODS', '5510']
['28', '141299', 'Saturday', '78621688207', '1', 'SPORTING GOODS', '5092']
['28', '141299', 'Saturday', '7874205970', '1', 'GROCERY DRY GOODS', '3505']
['28', '141705', 'Saturday', '3422343291', '1', 'SPORTING GOODS', '5105']
['28', '141705', 'Saturday', '7874208410', '-2', 'DSD GROCERY', '3301']
['28', '141705', 'Saturday', '7874208410', '3', 'DSD GROCERY', '3301']
['28', '141705', 'Saturday', '7874205173', '-2', 'DSD GROCERY', '3301']
['28', '141705', 'Saturday', '7874205173', '3', 'DSD GROCERY', '3301']
['28', '141705', 'Saturday', '1200080997', '1', 'DSD GROCERY', '9516']
['28', '141705', 'Saturday', '1200000134', '1', 'DSD GROCERY', '9547']
['28', '141705', 'Saturday', '4900005199', '1', 'DSD GROCERY', '9570']
['28', '141705', 'Saturday', '4900005017', '1', 'DSD GROCERY', '9570']
['28', '141705', 'Saturday', '4900005014', '2', 'DSD GROCERY', '9570']
['28', '141705', 'Saturday', '1200081011', '1', 'DSD GROCERY', '9516']
['28', '141705', 'Saturday', '4900005010', '1', 'DSD GROCERY', '9570']
['28', '141705', 'Saturday', '7800023116', '1', 'DSD GROCERY', '2403']
['28', '141705', 'Saturday', '88678300195', '1', 'SPORTING GOODS', '5048']
['28', '141705', 'Saturday', '81271301873', '1', 'SPORTING GOODS', '5020']
['28', '142561', 'Saturday', '7650138385', '1', 'SPORTING GOODS', '5127']
['28', '142561', 'Saturday', '5200033997', '1', 'DSD GROCERY', '4605']
['28', '142561', 'Saturday', '4133382501', '1', 'IMPULSE MERCHANDISE', '904']
['28', '142847', 'Saturday', '7825730140', '1', 'SPORTING GOODS', '5816']
['28', '143013', 'Saturday', '890605682024', '1', 'BEDDING', '8001']
